case_id,variant_id,level,agent_name,agent_variant,run_id,claim_id,claim_type,agent_claim,labeler2_judgment,labeler2_error_type,labeler2_severity,labeler2_explanation,annotator_id,notes
C008,perturbed,perturbed,openclaw,research_agent_v1,RUN_20260531_170747_05_openclaw_deepseekv4pro_researchagentv1,RUN_20260531_170747_05_openclaw_deepseekv4pro_researchagentv1_CL005,Robustness check,C5. The demand change is not driven by a single outlier category.,supported,none,,Second-pass review agrees that the claim is stated at a defensible strength relative to the packet and gold reference.,codex_second_pass,task21 second-pass stratified sample
C008,perturbed,perturbed,openclaw,research_agent_v1,RUN_20260531_170747_05_openclaw_deepseekv4pro_researchagentv1,RUN_20260531_170747_05_openclaw_deepseekv4pro_researchagentv1_CL006,Causal mechanism claim,C6. The salience effect is distinguishable from actual price changes.,supported,none,,Second-pass review agrees that the claim is stated at a defensible strength relative to the packet and gold reference.,codex_second_pass,task21 second-pass stratified sample
C008,perturbed,perturbed,openclaw,research_agent_v2_search,RUN_20260601_150718_05_openclaw_deepseekv4pro_researchagentv2search,RUN_20260601_150718_05_openclaw_deepseekv4pro_researchagentv2search_CL003,**Descriptive**,C3. The demand reallocation pattern is concentrated in (or spread across) a small number of product categories,supported,none,,Second-pass review agrees that the claim is stated at a defensible strength relative to the packet and gold reference.,codex_second_pass,task21 second-pass stratified sample
C008,perturbed,perturbed,openclaw,research_agent_v2_search,RUN_20260601_150718_05_openclaw_deepseekv4pro_researchagentv2search,RUN_20260601_150718_05_openclaw_deepseekv4pro_researchagentv2search_CL004,**Descriptive**,C4. The observed demand-share shifts are larger (or not larger) than normal period-to-period fluctuation in the focal store,supported,none,,Second-pass review agrees that the claim is stated at a defensible strength relative to the packet and gold reference.,codex_second_pass,task21 second-pass stratified sample
C008,perturbed,perturbed,openclaw,research_agent_v2_search,RUN_20260601_150718_05_openclaw_deepseekv4pro_researchagentv2search,RUN_20260601_150718_05_openclaw_deepseekv4pro_researchagentv2search_CL006,**Descriptive**,C6. The demand reallocation pattern differs across high-price vs. low-price categories,supported,none,,Second-pass review agrees that the claim is stated at a defensible strength relative to the packet and gold reference.,codex_second_pass,task21 second-pass stratified sample
C008,perturbed,perturbed,openclaw,research_agent_v2_search,RUN_20260601_150718_05_openclaw_deepseekv4pro_researchagentv2search,RUN_20260601_150718_05_openclaw_deepseekv4pro_researchagentv2search_CL007,**Causal**,C7. The observed demand shifts are causally attributable to the display change,supported,none,,Second-pass review agrees that the claim is stated at a defensible strength relative to the packet and gold reference.,codex_second_pass,task21 second-pass stratified sample
C008,perturbed,perturbed,openclaw,research_agent_v2_search,RUN_20260601_150718_05_openclaw_deepseekv4pro_researchagentv2search,RUN_20260601_150718_05_openclaw_deepseekv4pro_researchagentv2search_CL008,**Causal-mechanism**,C8. The observed demand shifts operate through a salience channel specifically,supported,none,,Second-pass review agrees that the claim is stated at a defensible strength relative to the packet and gold reference.,codex_second_pass,task21 second-pass stratified sample
C008,perturbed,perturbed,openclaw,research_agent_v2_search,RUN_20260601_150718_05_openclaw_deepseekv4pro_researchagentv2search,RUN_20260601_150718_05_openclaw_deepseekv4pro_researchagentv2search_CL010,**Methodological**,"C10. Bounding, synthetic control, or partial identification methods recover valid causal estimates from the available data",supported,none,,Second-pass review agrees that the claim is stated at a defensible strength relative to the packet and gold reference.,codex_second_pass,task21 second-pass stratified sample
C008,perturbed,perturbed,openclaw,research_agent_v3_planner_debate,RUN_20260602_005745_05_openclaw_deepseekv4pro_researchagentv3plannerdebate,RUN_20260602_005745_05_openclaw_deepseekv4pro_researchagentv3plannerdebate_CL002,Causal (partial identification),C2. The net treatment effect can be partially identified and bounded using within-store DiD moments under extreme-value assumptions about spillover,supported,none,,Second-pass review agrees that the claim is stated at a defensible strength relative to the packet and gold reference.,codex_second_pass,task21 second-pass stratified sample
C008,perturbed,perturbed,openclaw,research_agent_v3_planner_debate,RUN_20260602_005745_05_openclaw_deepseekv4pro_researchagentv3plannerdebate,RUN_20260602_005745_05_openclaw_deepseekv4pro_researchagentv3plannerdebate_CL003,"Substantive (directional prediction, not estimate)",C3. The display change reduces demand for treated products (directional prediction),supported,none,,Second-pass review agrees that the claim is stated at a defensible strength relative to the packet and gold reference.,codex_second_pass,task21 second-pass stratified sample
C008,perturbed,perturbed,openclaw,research_agent_v3_planner_debate,RUN_20260602_005745_05_openclaw_deepseekv4pro_researchagentv3plannerdebate,RUN_20260602_005745_05_openclaw_deepseekv4pro_researchagentv3plannerdebate_CL004,Methodological,C4. Staggered rollout timing does not separately identify direct and spillover effects without distance/network variation,supported,none,,Second-pass review agrees that the claim is stated at a defensible strength relative to the packet and gold reference.,codex_second_pass,task21 second-pass stratified sample
C008,perturbed,perturbed,openclaw,research_agent_v3_planner_debate,RUN_20260602_005745_05_openclaw_deepseekv4pro_researchagentv3plannerdebate,RUN_20260602_005745_05_openclaw_deepseekv4pro_researchagentv3plannerdebate_CL005,Diagnostic,"C5. Event-study diagnostics can detect pre-trend divergence, anticipation effects, and dynamic pattern inconsistencies",supported,none,,Second-pass review agrees that the claim is stated at a defensible strength relative to the packet and gold reference.,codex_second_pass,task21 second-pass stratified sample
C008,perturbed,perturbed,openclaw,research_agent_v3_planner_debate,RUN_20260602_005745_05_openclaw_deepseekv4pro_researchagentv3plannerdebate,RUN_20260602_005745_05_openclaw_deepseekv4pro_researchagentv3plannerdebate_CL007,Descriptive,C7. Descriptive pre-post comparison is the appropriate fallback when spillover severity prevents informative causal bounds,supported,none,,Second-pass review agrees that the claim is stated at a defensible strength relative to the packet and gold reference.,codex_second_pass,task21 second-pass stratified sample
C008,perturbed,perturbed,openclaw,research_agent_v3_planner_debate,RUN_20260602_005745_05_openclaw_deepseekv4pro_researchagentv3plannerdebate,RUN_20260602_005745_05_openclaw_deepseekv4pro_researchagentv3plannerdebate_CL008,Limitation,C8. The salience channel is not separately identified from the price-information channel,supported,none,,Second-pass review agrees that the claim is stated at a defensible strength relative to the packet and gold reference.,codex_second_pass,task21 second-pass stratified sample
C010,level1,level1,openclaw,benchmark_isolated,RUN_20260529_113758_06_openclaw_deepseekv4pro_isolated,RUN_20260529_113758_06_openclaw_deepseekv4pro_isolated_CL006,**Descriptive / pattern-based**,Late-offer adoption failures reflect inattention rather than procrastination or liquidity,unsupported,Unsupported Claim,major,Second-pass review agrees that the packet and gold reference do not provide enough support for the claim.,codex_second_pass,task21 second-pass stratified sample
C010,level2,level2,openclaw,benchmark_isolated,RUN_20260527_231632_18_openclaw_deepseekv4pro_isolated,RUN_20260527_231632_18_openclaw_deepseekv4pro_isolated_CL001,Causal (randomized),The early small offer increases adoption relative to no offer,supported,none,,Second-pass review agrees that the claim is stated at a defensible strength relative to the packet and gold reference.,codex_second_pass,task21 second-pass stratified sample
C010,level2,level2,openclaw,benchmark_isolated,RUN_20260527_231632_18_openclaw_deepseekv4pro_isolated,RUN_20260527_231632_18_openclaw_deepseekv4pro_isolated_CL006,Mechanism inference (pattern-based),The pattern is definitively present-bias rather than liquidity dissipation,unsupported,Unsupported Claim,critical,Second-pass review agrees that the packet and gold reference do not provide enough support for the claim.,codex_second_pass,task21 second-pass stratified sample
C010,no_solution,no_solution,openclaw,benchmark_isolated,RUN_20260602_224608_04_openclaw_deepseekv4pro_isolated,RUN_20260602_224608_04_openclaw_deepseekv4pro_isolated_CL006,Model-consistency check (not a test),Observed patterns are consistent with predictions of a present-bias model,supported,none,,Second-pass review agrees that the claim is stated at a defensible strength relative to the packet and gold reference.,codex_second_pass,task21 second-pass stratified sample
C010,perturbed,perturbed,openclaw,benchmark_isolated,RUN_20260527_232448_20_openclaw_deepseekv4pro_isolated,RUN_20260527_232448_20_openclaw_deepseekv4pro_isolated_CL002,Descriptive,C2. The timing effect is larger for liquidity-constrained producers.,partially_supported,Overclaim,minor,"Liquidity-constrained producers may show larger timing effects, but the perturbed packet supports this more as exploratory heterogeneity than as a clean conclusion.",codex_second_pass,task21 second-pass stratified sample
C010,perturbed,perturbed,openclaw,benchmark_isolated,RUN_20260527_232448_20_openclaw_deepseekv4pro_isolated,RUN_20260527_232448_20_openclaw_deepseekv4pro_isolated_CL007,Interpretive / synthetic,C7. Procrastination is the primary mechanism driving the timing effect.,unsupported,Unsupported Claim,critical,Second-pass review agrees that the packet and gold reference do not provide enough support for the claim.,codex_second_pass,task21 second-pass stratified sample
C010,perturbed,perturbed,openclaw,research_agent_v1,RUN_20260531_171514_06_openclaw_deepseekv4pro_researchagentv1,RUN_20260531_171514_06_openclaw_deepseekv4pro_researchagentv1_CL001,Causal (ITT of compound treatment),C1. The announced schedule assignment causally affects seasonal input adoption.,supported,none,,Second-pass review agrees that the claim is stated at a defensible strength relative to the packet and gold reference.,codex_second_pass,task21 second-pass stratified sample
C010,perturbed,perturbed,openclaw,research_agent_v1,RUN_20260531_171514_06_openclaw_deepseekv4pro_researchagentv1,RUN_20260531_171514_06_openclaw_deepseekv4pro_researchagentv1_CL002,Descriptive/structural,"C2. The adoption difference between arms is a black-box combination of timing, anticipation, convenience, and economic value.",supported,none,,Second-pass review agrees that the claim is stated at a defensible strength relative to the packet and gold reference.,codex_second_pass,task21 second-pass stratified sample
C010,perturbed,perturbed,openclaw,research_agent_v1,RUN_20260531_171514_06_openclaw_deepseekv4pro_researchagentv1,RUN_20260531_171514_06_openclaw_deepseekv4pro_researchagentv1_CL003,Structural identification claim,C3. The experimental design cannot distinguish procrastination from rational planning as the driver of any adoption gap.,supported,none,,Second-pass review agrees that the claim is stated at a defensible strength relative to the packet and gold reference.,codex_second_pass,task21 second-pass stratified sample
C010,perturbed,perturbed,openclaw,research_agent_v1,RUN_20260531_171514_06_openclaw_deepseekv4pro_researchagentv1,RUN_20260531_171514_06_openclaw_deepseekv4pro_researchagentv1_CL004,Descriptive,C4. Stated plans differ between producers who anticipate an early offer and those who anticipate a late offer.,supported,none,,Second-pass review agrees that the claim is stated at a defensible strength relative to the packet and gold reference.,codex_second_pass,task21 second-pass stratified sample
C010,perturbed,perturbed,openclaw,research_agent_v1,RUN_20260531_171514_06_openclaw_deepseekv4pro_researchagentv1,RUN_20260531_171514_06_openclaw_deepseekv4pro_researchagentv1_CL005,Descriptive/correlational,C5. Prior adoption history predicts current-season adoption independently of schedule assignment.,supported,none,,Second-pass review agrees that the claim is stated at a defensible strength relative to the packet and gold reference.,codex_second_pass,task21 second-pass stratified sample
C010,perturbed,perturbed,openclaw,research_agent_v1,RUN_20260531_171514_06_openclaw_deepseekv4pro_researchagentv1,RUN_20260531_171514_06_openclaw_deepseekv4pro_researchagentv1_CL006,Causal (reduced form),"C6. The ITT of the announced schedule is an unbiased estimate of the reduced-form effect, conditional on the validity of randomization.",supported,none,,Second-pass review agrees that the claim is stated at a defensible strength relative to the packet and gold reference.,codex_second_pass,task21 second-pass stratified sample
C010,perturbed,perturbed,openclaw,research_agent_v2_search,RUN_20260601_152208_06_openclaw_deepseekv4pro_researchagentv2search,RUN_20260601_152208_06_openclaw_deepseekv4pro_researchagentv2search_CL001,Causal (ITT of bundled treatment),Assignment to an announced offer schedule causally affects actual seasonal input adoption,supported,none,,Second-pass review agrees that the claim is stated at a defensible strength relative to the packet and gold reference.,codex_second_pass,task21 second-pass stratified sample
C010,perturbed,perturbed,openclaw,research_agent_v2_search,RUN_20260601_152208_06_openclaw_deepseekv4pro_researchagentv2search,RUN_20260601_152208_06_openclaw_deepseekv4pro_researchagentv2search_CL004,Descriptive (associational),The intention-action gap varies by announced schedule characteristics,supported,none,,Second-pass review agrees that the claim is stated at a defensible strength relative to the packet and gold reference.,codex_second_pass,task21 second-pass stratified sample
C010,perturbed,perturbed,openclaw,research_agent_v2_search,RUN_20260601_152208_06_openclaw_deepseekv4pro_researchagentv2search,RUN_20260601_152208_06_openclaw_deepseekv4pro_researchagentv2search_CL005,Interpretive pattern,The observed adoption pattern is consistent with a procrastination-based mechanism,supported,none,,Second-pass review agrees that the claim is stated at a defensible strength relative to the packet and gold reference.,codex_second_pass,task21 second-pass stratified sample
C010,perturbed,perturbed,openclaw,research_agent_v2_search,RUN_20260601_152208_06_openclaw_deepseekv4pro_researchagentv2search,RUN_20260601_152208_06_openclaw_deepseekv4pro_researchagentv2search_CL006,**Not claimable**,"The timing of the purchase window, separate from its announcement, affects adoption",supported,none,,Second-pass review agrees that the claim is stated at a defensible strength relative to the packet and gold reference.,codex_second_pass,task21 second-pass stratified sample
C010,perturbed,perturbed,openclaw,research_agent_v2_search,RUN_20260601_152208_06_openclaw_deepseekv4pro_researchagentv2search,RUN_20260601_152208_06_openclaw_deepseekv4pro_researchagentv2search_CL007,**Not claimable**,Present-bias or time-inconsistent preferences are present among producers,supported,none,,Second-pass review agrees that the claim is stated at a defensible strength relative to the packet and gold reference.,codex_second_pass,task21 second-pass stratified sample
C010,perturbed,perturbed,openclaw,research_agent_v2_search,RUN_20260601_152208_06_openclaw_deepseekv4pro_researchagentv2search,RUN_20260601_152208_06_openclaw_deepseekv4pro_researchagentv2search_CL009,**Not claimable**,The ITT of announced schedule generalizes to unannounced timing regimes,supported,none,,Second-pass review agrees that the claim is stated at a defensible strength relative to the packet and gold reference.,codex_second_pass,task21 second-pass stratified sample
C010,perturbed,perturbed,openclaw,research_agent_v3_planner_debate,RUN_20260602_011309_06_openclaw_deepseekv4pro_researchagentv3plannerdebate,RUN_20260602_011309_06_openclaw_deepseekv4pro_researchagentv3plannerdebate_CL001,Causal (ITT of the joint timing + anticipation package),Assignment to an early-announced early-offer schedule causes a change in actual adoption relative to assignment to an early-announced later-offer schedule,supported,none,,Second-pass review agrees that the claim is stated at a defensible strength relative to the packet and gold reference.,codex_second_pass,task21 second-pass stratified sample
C010,perturbed,perturbed,openclaw,research_agent_v3_planner_debate,RUN_20260602_011309_06_openclaw_deepseekv4pro_researchagentv3plannerdebate,RUN_20260602_011309_06_openclaw_deepseekv4pro_researchagentv3plannerdebate_CL002,Methodological constraint (not an empirical claim),"The ITT estimate captures the joint effect of offer timing and anticipation, not the pure timing effect alone",supported,none,,Second-pass review agrees that the claim is stated at a defensible strength relative to the packet and gold reference.,codex_second_pass,task21 second-pass stratified sample
C010,perturbed,perturbed,openclaw,research_agent_v3_planner_debate,RUN_20260602_011309_06_openclaw_deepseekv4pro_researchagentv3plannerdebate,RUN_20260602_011309_06_openclaw_deepseekv4pro_researchagentv3plannerdebate_CL003,Methodological constraint (identification failure),The pure timing effect cannot be point-identified from the available data,supported,none,,Second-pass review agrees that the claim is stated at a defensible strength relative to the packet and gold reference.,codex_second_pass,task21 second-pass stratified sample
C010,perturbed,perturbed,openclaw,research_agent_v3_planner_debate,RUN_20260602_011309_06_openclaw_deepseekv4pro_researchagentv3plannerdebate,RUN_20260602_011309_06_openclaw_deepseekv4pro_researchagentv3plannerdebate_CL004,Descriptive heterogeneity,Adoption patterns differ across subgroups defined by prior adoption history (pre-treatment characteristic),supported,none,,Second-pass review agrees that the claim is stated at a defensible strength relative to the packet and gold reference.,codex_second_pass,task21 second-pass stratified sample
C010,perturbed,perturbed,openclaw,research_agent_v3_planner_debate,RUN_20260602_011309_06_openclaw_deepseekv4pro_researchagentv3plannerdebate,RUN_20260602_011309_06_openclaw_deepseekv4pro_researchagentv3plannerdebate_CL005,Descriptive association (not causal),Adoption patterns differ across subgroups defined by stated adoption intentions,supported,none,,Second-pass review agrees that the claim is stated at a defensible strength relative to the packet and gold reference.,codex_second_pass,task21 second-pass stratified sample
C010,perturbed,perturbed,openclaw,research_agent_v3_planner_debate,RUN_20260602_011309_06_openclaw_deepseekv4pro_researchagentv3plannerdebate,RUN_20260602_011309_06_openclaw_deepseekv4pro_researchagentv3plannerdebate_CL006,No evidence — this claim cannot be made,The adoption pattern is consistent with procrastination/present bias,supported,none,,Second-pass review agrees that the claim is stated at a defensible strength relative to the packet and gold reference.,codex_second_pass,task21 second-pass stratified sample
C014,level1,level1,openclaw,benchmark_isolated,RUN_20260529_114115_07_openclaw_deepseekv4pro_isolated,RUN_20260529_114115_07_openclaw_deepseekv4pro_isolated_CL004,Causal (ITT),Formal oversight and community monitoring differ in effectiveness (β₁ ≠ β₂),supported,none,,Second-pass review agrees that the claim is stated at a defensible strength relative to the packet and gold reference.,codex_second_pass,task21 second-pass stratified sample
C014,level2,level2,openclaw,benchmark_isolated,RUN_20260527_232816_21_openclaw_deepseekv4pro_isolated,RUN_20260527_232816_21_openclaw_deepseekv4pro_isolated_CL008,Causal (if factorial design),The combined effect of formal oversight and community monitoring differs from the sum of individual effects.,unsupported,Unsupported Claim,major,Second-pass review agrees that the packet and gold reference do not provide enough support for the claim.,codex_second_pass,task21 second-pass stratified sample
C014,level3,level3,openclaw,benchmark_isolated,RUN_20260527_233158_22_openclaw_deepseekv4pro_isolated,RUN_20260527_233158_22_openclaw_deepseekv4pro_isolated_CL004,"Mechanism (suggestive, not definitive).",Formal oversight reduces leakage primarily by deterring diversion (not merely by improving reporting).,partially_supported,Overclaim,major,"Second-pass review agrees that a weaker version is supportable, but the current wording is still somewhat too strong.",codex_second_pass,task21 second-pass stratified sample
C014,no_solution,no_solution,openclaw,benchmark_isolated,RUN_20260602_224948_05_openclaw_deepseekv4pro_isolated,RUN_20260602_224948_05_openclaw_deepseekv4pro_isolated_CL003,Diagnostic,The monitoring-outcome association is sensitive to the inclusion of relevant covariates,supported,none,,Second-pass review agrees that the claim is stated at a defensible strength relative to the packet and gold reference.,codex_second_pass,task21 second-pass stratified sample
C014,perturbed,perturbed,openclaw,benchmark_isolated,RUN_20260527_233717_23_openclaw_deepseekv4pro_isolated,RUN_20260527_233717_23_openclaw_deepseekv4pro_isolated_CL002,Causal (on true outcome),The change in reported expenditures reflects a change in true resource leakage.,contradicted,Contradiction,critical,Second-pass review agrees that the claim conflicts with an explicit case constraint or variant change.,codex_second_pass,task21 second-pass stratified sample
C014,perturbed,perturbed,openclaw,benchmark_isolated,RUN_20260527_233717_23_openclaw_deepseekv4pro_isolated,RUN_20260527_233717_23_openclaw_deepseekv4pro_isolated_CL004,Causal comparison (on true outcome),The difference between formal and community monitoring reflects differential effectiveness at reducing true corruption.,contradicted,Contradiction,critical,Second-pass review agrees that the claim conflicts with an explicit case constraint or variant change.,codex_second_pass,task21 second-pass stratified sample
C014,perturbed,perturbed,openclaw,research_agent_v1,RUN_20260531_172257_07_openclaw_deepseekv4pro_researchagentv1,RUN_20260531_172257_07_openclaw_deepseekv4pro_researchagentv1_CL001,**Descriptive / design integrity**,Random assignment to monitoring arms was successfully implemented,supported,none,,Second-pass review agrees that the claim is stated at a defensible strength relative to the packet and gold reference.,codex_second_pass,task21 second-pass stratified sample
C014,perturbed,perturbed,openclaw,research_agent_v1,RUN_20260531_172257_07_openclaw_deepseekv4pro_researchagentv1,RUN_20260531_172257_07_openclaw_deepseekv4pro_researchagentv1_CL002,**Causal (narrowed to reporting)**,Monitoring assignment affects officially reported project expenditures (ITT),supported,none,,Second-pass review agrees that the claim is stated at a defensible strength relative to the packet and gold reference.,codex_second_pass,task21 second-pass stratified sample
C014,perturbed,perturbed,openclaw,research_agent_v1,RUN_20260531_172257_07_openclaw_deepseekv4pro_researchagentv1,RUN_20260531_172257_07_openclaw_deepseekv4pro_researchagentv1_CL003,**Descriptive association**,Formal oversight and community monitoring produce different patterns of administrative reporting,supported,none,,Second-pass review agrees that the claim is stated at a defensible strength relative to the packet and gold reference.,codex_second_pass,task21 second-pass stratified sample
C014,perturbed,perturbed,openclaw,research_agent_v1,RUN_20260531_172257_07_openclaw_deepseekv4pro_researchagentv1,RUN_20260531_172257_07_openclaw_deepseekv4pro_researchagentv1_CL004,**Descriptive**,Monitoring does not cause differential attrition from the administrative record,supported,none,,Second-pass review agrees that the claim is stated at a defensible strength relative to the packet and gold reference.,codex_second_pass,task21 second-pass stratified sample
C014,perturbed,perturbed,openclaw,research_agent_v1,RUN_20260531_172257_07_openclaw_deepseekv4pro_researchagentv1,RUN_20260531_172257_07_openclaw_deepseekv4pro_researchagentv1_CL005,**Descriptive**,The anomaly index captures reporting quality,supported,none,,Second-pass review agrees that the claim is stated at a defensible strength relative to the packet and gold reference.,codex_second_pass,task21 second-pass stratified sample
C014,perturbed,perturbed,openclaw,research_agent_v1,RUN_20260531_172257_07_openclaw_deepseekv4pro_researchagentv1,RUN_20260531_172257_07_openclaw_deepseekv4pro_researchagentv1_CL008,**Cannot be claimed**,Observed reporting differences reflect real differences in project outcomes,supported,none,,Second-pass review agrees that the claim is stated at a defensible strength relative to the packet and gold reference.,codex_second_pass,task21 second-pass stratified sample
C014,perturbed,perturbed,openclaw,research_agent_v2_search,RUN_20260601_153503_07_openclaw_deepseekv4pro_researchagentv2search,RUN_20260601_153503_07_openclaw_deepseekv4pro_researchagentv2search_CL001,Design assumption (testable),Random assignment to monitoring interventions generates ex ante comparable groups of projects for the purpose of estimating effects on administrative reporting outcomes.,supported,none,,Second-pass review agrees that the claim is stated at a defensible strength relative to the packet and gold reference.,codex_second_pass,task21 second-pass stratified sample
C014,perturbed,perturbed,openclaw,research_agent_v2_search,RUN_20260601_153503_07_openclaw_deepseekv4pro_researchagentv2search,RUN_20260601_153503_07_openclaw_deepseekv4pro_researchagentv2search_CL002,Causal (reporting outcome only),Monitoring assignment changes officially reported project expenditures relative to the control condition.,supported,none,,Second-pass review agrees that the claim is stated at a defensible strength relative to the packet and gold reference.,codex_second_pass,task21 second-pass stratified sample
C014,perturbed,perturbed,openclaw,research_agent_v2_search,RUN_20260601_153503_07_openclaw_deepseekv4pro_researchagentv2search,RUN_20260601_153503_07_openclaw_deepseekv4pro_researchagentv2search_CL003,Descriptive comparison (reporting patterns only),Formal oversight and community monitoring produce different patterns of administrative reporting outcomes.,supported,none,,Second-pass review agrees that the claim is stated at a defensible strength relative to the packet and gold reference.,codex_second_pass,task21 second-pass stratified sample
C014,perturbed,perturbed,openclaw,research_agent_v2_search,RUN_20260601_153503_07_openclaw_deepseekv4pro_researchagentv2search,RUN_20260601_153503_07_openclaw_deepseekv4pro_researchagentv2search_CL004,Interpretive bound (non-identification result),"Reporting changes following monitoring introduction are consistent with one or more of: reduced corruption, improved reporting honesty, strategic displacement, or legitimate scope changes — with no way to distinguish among them.",supported,none,,Second-pass review agrees that the claim is stated at a defensible strength relative to the packet and gold reference.,codex_second_pass,task21 second-pass stratified sample
C014,perturbed,perturbed,openclaw,research_agent_v2_search,RUN_20260601_153503_07_openclaw_deepseekv4pro_researchagentv2search,RUN_20260601_153503_07_openclaw_deepseekv4pro_researchagentv2search_CL005,Methodological constraint (negative claim),The design cannot support any claim about true corruption or leakage reduction.,supported,none,,Second-pass review agrees that the claim is stated at a defensible strength relative to the packet and gold reference.,codex_second_pass,task21 second-pass stratified sample
C014,perturbed,perturbed,openclaw,research_agent_v2_search,RUN_20260601_153503_07_openclaw_deepseekv4pro_researchagentv2search,RUN_20260601_153503_07_openclaw_deepseekv4pro_researchagentv2search_CL006,Descriptive (diagnostic only),"Within-project administrative record discrepancies (if multiple records exist), benchmark deviations, and reporting-change timing can characterize the nature of reporting responses but cannot identify corruption effects.",supported,none,,Second-pass review agrees that the claim is stated at a defensible strength relative to the packet and gold reference.,codex_second_pass,task21 second-pass stratified sample
C014,perturbed,perturbed,openclaw,research_agent_v3_planner_debate,RUN_20260602_012934_07_openclaw_deepseekv4pro_researchagentv3plannerdebate,RUN_20260602_012934_07_openclaw_deepseekv4pro_researchagentv3plannerdebate_CL001,Causal (reporting behavior),Monitoring assignment causes changes in administrative reporting fidelity (planned-reported gap),supported,none,,Second-pass review agrees that the claim is stated at a defensible strength relative to the packet and gold reference.,codex_second_pass,task21 second-pass stratified sample
C014,perturbed,perturbed,openclaw,research_agent_v3_planner_debate,RUN_20260602_012934_07_openclaw_deepseekv4pro_researchagentv3plannerdebate,RUN_20260602_012934_07_openclaw_deepseekv4pro_researchagentv3plannerdebate_CL002,Causal (reporting behavior),Formal audit and community monitoring produce different patterns of reporting-fidelity changes,supported,none,,Second-pass review agrees that the claim is stated at a defensible strength relative to the packet and gold reference.,codex_second_pass,task21 second-pass stratified sample
C014,perturbed,perturbed,openclaw,research_agent_v3_planner_debate,RUN_20260602_012934_07_openclaw_deepseekv4pro_researchagentv3plannerdebate,RUN_20260602_012934_07_openclaw_deepseekv4pro_researchagentv3plannerdebate_CL003,Not claimable,Monitoring reduces true corruption or resource leakage,supported,none,,Second-pass review agrees that the claim is stated at a defensible strength relative to the packet and gold reference.,codex_second_pass,task21 second-pass stratified sample
C014,perturbed,perturbed,openclaw,research_agent_v3_planner_debate,RUN_20260602_012934_07_openclaw_deepseekv4pro_researchagentv3plannerdebate,RUN_20260602_012934_07_openclaw_deepseekv4pro_researchagentv3plannerdebate_CL004,Not claimable,One monitoring modality reduces corruption more than another,supported,none,,Second-pass review agrees that the claim is stated at a defensible strength relative to the packet and gold reference.,codex_second_pass,task21 second-pass stratified sample
C014,perturbed,perturbed,openclaw,research_agent_v3_planner_debate,RUN_20260602_012934_07_openclaw_deepseekv4pro_researchagentv3plannerdebate,RUN_20260602_012934_07_openclaw_deepseekv4pro_researchagentv3plannerdebate_CL005,Descriptive diagnostic,Reporting patterns in monitored arms show different Benford's Law conformity than control,supported,none,,Second-pass review agrees that the claim is stated at a defensible strength relative to the packet and gold reference.,codex_second_pass,task21 second-pass stratified sample
C014,perturbed,perturbed,openclaw,research_agent_v3_planner_debate,RUN_20260602_012934_07_openclaw_deepseekv4pro_researchagentv3plannerdebate,RUN_20260602_012934_07_openclaw_deepseekv4pro_researchagentv3plannerdebate_CL008,Methodological (negative claim),The planned-reported gap cannot be signed as a corruption measure without independent measurement,supported,none,,Second-pass review agrees that the claim is stated at a defensible strength relative to the packet and gold reference.,codex_second_pass,task21 second-pass stratified sample
C016,level1,level1,openclaw,benchmark_isolated,RUN_20260529_114423_08_openclaw_deepseekv4pro_isolated,RUN_20260529_114423_08_openclaw_deepseekv4pro_isolated_CL004,Diagnostic,"Self-reported behavior changes reflect real behavior, not social desirability",unsupported,Unsupported Claim,critical,Second-pass review agrees that the packet and gold reference do not provide enough support for the claim.,codex_second_pass,task21 second-pass stratified sample
C016,level1,level1,openclaw,benchmark_isolated,RUN_20260529_114423_08_openclaw_deepseekv4pro_isolated,RUN_20260529_114423_08_openclaw_deepseekv4pro_isolated_CL006,Exploratory,The intervention is more effective for high-risk adolescents,supported,none,,Second-pass review agrees that the claim is stated at a defensible strength relative to the packet and gold reference.,codex_second_pass,task21 second-pass stratified sample
C016,level2,level2,openclaw,benchmark_isolated,RUN_20260527_234026_24_openclaw_deepseekv4pro_isolated,RUN_20260527_234026_24_openclaw_deepseekv4pro_isolated_CL005,Diagnostic (internal consistency),"Self-reported changes reflect reporting artifacts, not behavior",unsupported,Unsupported Claim,critical,Second-pass review agrees that the packet and gold reference do not provide enough support for the claim.,codex_second_pass,task21 second-pass stratified sample
C016,level3,level3,openclaw,benchmark_isolated,RUN_20260527_234511_25_openclaw_deepseekv4pro_isolated,RUN_20260527_234511_25_openclaw_deepseekv4pro_isolated_CL005,Descriptive association,Students in targeted schools report lower rates of any activity,supported,none,,Second-pass review agrees that the claim is stated at a defensible strength relative to the packet and gold reference.,codex_second_pass,task21 second-pass stratified sample
C016,no_solution,no_solution,openclaw,benchmark_isolated,RUN_20260527_235457_27_openclaw_deepseekv4pro_isolated,RUN_20260527_235457_27_openclaw_deepseekv4pro_isolated_CL011,Methodological,Causal identification is not credible from the provided data.,supported,none,,Second-pass review agrees that the claim is stated at a defensible strength relative to the packet and gold reference.,codex_second_pass,task21 second-pass stratified sample
